70
48
78
55
23
30
60
41
44
28
65
44
35
53
53
57
66
36
139
18
62
25
85
24
42
55
61
33
22
48
59
66
56
37
42
48
48
51
52
35
50
61
39
51
73
67
33
41
45
74
74
45
55
73
56
29
52
45
76
53
35
56
54
47
41
58
43
41
44
26
41
34
72
17
52
42
19
26
74
76
60
42
75
149
48
52
39
42
41
46
41
68
34
60
38
39
31
38
46
40
